"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3072","PPL",-0.156988636363637,-0.0513461538461538,-2.16696487805721,0.0317361768512027,0.0578655194806015,-4.96484142667098
"2043","XPOT",0.254298653610772,0.254130434782609,2.1528069919844,0.0330485035789392,0.0599130464538563,-4.96533897662374
"5603","CLPX",-0.179632867132867,0.0351351351351351,-2.16207640731005,0.0321984931764594,0.0586256154928177,-4.96569769085552
"16684","TMEM132A",0.102579365079366,-0.279044585987261,2.16987024447213,0.0315018368666064,0.0575086835099718,-4.96642268434893
"16711","CSNK1G3",0.114259920634921,-0.00426751592356688,2.169626571693,0.0315206424099956,0.0575373339200115,-4.96693698689792
"14826","GAPVD1",0.125690476190476,0.164331210191083,2.16958984619306,0.031523477557747,0.0575373339200115,-4.96701449604107
"9077","RAB33A",-0.142654654654654,-0.321282051282051,-2.16889143343114,0.0315869027744319,0.0576422251591882,-4.96735383528962
"10287","CREM",-0.162494949494949,-0.289096774193548,-2.16767175007251,0.0316909347567352,0.0577989285632894,-4.96877335141355
"16911","XAB1",-0.171867867867867,-0.200512820512821,-2.1681508648879,0.0316442117006034,0.0577250321095755,-4.96891582417581
"13138","C1orf151",0.0839305555555555,0.17031847133758,2.16861764486789,0.0315986102170478,0.0576581524101926,-4.96906587677566
"10534","CALML5",0.183658280922432,0.0578145695364238,2.1649788511818,0.031940074168872,0.0582153504042425,-4.96964419891062
"7162","AP4M1",-0.0900575396825398,-0.0771337579617834,-2.16812413418066,0.0316368084877757,0.057716968138677,-4.97010687106314
"5998","TAPBPL",-0.0960227272727277,-0.116666666666667,-2.16385960571788,0.031978066118603,0.058273618745747,-4.97138172629612
"17304","PRRG2",0.120113095238095,-0.0589808917197452,2.16739030592406,0.0316936815143953,0.0577989285632894,-4.97165437008561
"4255","RABL4",-0.212954545454546,-0.210839160839161,-2.15574684137293,0.0327541924200293,0.0594862860178308,-4.97239939019998
"5483","HS3ST2",0.293846153846155,0.243589743589744,2.12027275182026,0.0360609488558481,0.0646245065113463,-4.97317386509645
"7497","LY6G5B",0.0884702380952383,-0.159554140127389,2.16660411389699,0.0317547110081594,0.0578938583680887,-4.97331174623072
"12492","STX1B2",0.183075650118203,0.134028776978417,2.154725174939,0.0328828127984658,0.059669477725348,-4.97463267957521
"16427","ROGDI",-0.109448412698412,-0.414522292993631,-2.16529102829554,0.0318568683398697,0.0580746358214619,-4.97607860634332
"2971","CYP2F1",-0.222670408981556,-0.0566923076923077,-2.14025836670665,0.0341736575993977,0.061595980645114,-4.97895927993481
"17358","ARPC2",-0.150898809523809,-0.148980891719745,-2.16386294115131,0.0319682954904411,0.058261300248213,-4.97908599666226
"11080","PPP1R15A",-0.0925753968253962,-0.602929936305732,-2.16357222270472,0.0319910201992669,0.0582917355815456,-4.97969798780386
"8844","ABL2",0.199868881118881,-0.0618243243243243,2.15536708659689,0.0327290536712566,0.0594517898800794,-4.97976931200633
"5984","RAD51AP1",0.232334883720931,0.248135593220339,2.12874632229161,0.0353207891316946,0.0634037653513379,-4.97979021194117
"5005","GRP",-0.130261904761905,-0.0315923566878981,-2.16312792840174,0.0320257765390219,0.0583495717735254,-4.98063312161715
"19350","B2M",0.209327380952381,-0.291337579617834,2.16304775589045,0.0320320517681182,0.0583555106161604,-4.98080184640193
"18826","SMCR7",0.143660933660934,0.166516129032258,2.1588020635731,0.0323851210742186,0.0589099904030084,-4.98089927856179
"9669","SS18L1",-0.0883095238095237,-0.0443312101910828,-2.1627066629104,0.0320587615474767,0.0583931753299342,-4.98151961807493
"5252","ABI3",-0.212263636363637,-0.108541666666667,-2.15195326112254,0.033046041413566,0.0599130464538563,-4.98169348419097
"15621","ITGAM",-0.243552602436324,-0.19,-2.15121756849354,0.0330609603938501,0.0599197007194336,-4.98192185786206
"15240","LCOR",0.333967176004527,0.289545454545455,2.05648234860497,0.0426336632891719,0.0745126461622802,-4.98316636090747
"8057","CLDN18",0.277831978319784,0.200847457627119,2.10575284025318,0.0373116365537637,0.0665515235461224,-4.98397015317322
"8917","C1orf112",0.244862804878048,0.0514049586776859,2.1243964138057,0.0356398019143878,0.0639349037587204,-4.98420629917957
"10740","C12orf10",-0.107194444444444,-0.148025477707006,-2.16088419496525,0.0322017993039314,0.0586261189510186,-4.98535288124414
"10638","MACF1",0.211188405797101,0.207153284671533,2.14805549886537,0.0334438028847827,0.0604945811949365,-4.98543678002765
"17644","FBXO30",0.178910806174958,0.200066666666667,2.15364834615094,0.0328450179659938,0.0596176665097032,-4.98584815522599
"17036","CBFB",-0.212949308755761,-0.172888888888889,-2.13772882956313,0.0343148999294463,0.0618045074957852,-4.98606063114826
"9762","SHC2",0.197632275132276,0.107533333333333,2.1468061851151,0.0333957113999668,0.0604245358859988,-4.98660927932402
"4563","AHCY",-0.214604377104377,-0.136118421052632,-2.1541984111219,0.0327804906666774,0.0595172898189974,-4.9870970022159
"3566","TULP4",0.0960992063492064,-0.0852229299363057,2.16000516413059,0.0322709878266306,0.0587410295770039,-4.98720068980964
"16292","KLHL9",0.224256742179072,0.0369594594594595,2.15464204934256,0.0327868384579429,0.0595232302279439,-4.98752266066203
"6017","C3AR1",-0.129265873015873,-0.0477707006369427,-2.15965897680385,0.0322982715038652,0.0587796343338,-4.98792821481716
"2844","CASK",0.222604166666666,0.237132352941176,2.13101656367179,0.0348613558736037,0.0626720640570517,-4.98794471609228
"18718","GRINL1A",-0.119148809523809,-0.0543312101910828,-2.15958848594715,0.0323038294656412,0.0587842208002279,-4.98807634039433
"2741","PAPOLG",0.263983983983984,0.137966101694915,2.10713096038759,0.0371896462728309,0.0663645190912532,-4.98848980319223
"14723","HOXB9",0.103027777777778,0.00171974522292994,2.15934421333805,0.0323230959219096,0.0588137498058179,-4.98858960604478
"15256","FOXO4",0.107059523809523,0.257707006369427,2.15909195562215,0.0323430026157521,0.0588444380986667,-4.98911959255584
"215","SLC25A14",-0.173094405594406,-0.0777702702702703,-2.15078777139972,0.033095504229635,0.0599688338994531,-4.98935002490671
"935","IRAK4",0.305366726296959,0.2624,2.11868510051204,0.0360658814481174,0.0646273610429225,-4.99029062311798
"16526","HMGCLL1",0.208463136033229,-0.0176973684210526,2.15573301063773,0.0326582312098945,0.0593398527833491,-4.99029354124246
"19134","CXXC6",0.172549140049141,0.225612903225806,2.15393512968516,0.0327715912552913,0.0595067150587541,-4.9911080461151
"6109","GPD1",-0.103553571428571,0.0501273885350318,-2.15807344255448,0.032423485540643,0.0589742333581147,-4.99125886679882
"5690","RDH11",-0.0955892857142857,-0.0801910828025478,-2.15795400242862,0.032432935038463,0.0589858764971144,-4.99150967525258
"3274","CHST1",-0.121200396825397,-0.185350318471338,-2.15789778912343,0.0324373831745758,0.0589884223109874,-4.99162771122317
"5566","MCTP2",-0.0765615079365072,-0.254394904458599,-2.15768580143046,0.0324541624213356,0.0590133900596942,-4.99207281415712
"6722","LHX2",0.250157706093189,0.273695652173913,2.14462599465359,0.0337100267486215,0.0608850781792585,-4.99415133901968
"344","ORM1",0.123708333333333,0.138917197452229,2.15639945400044,0.0325561404126387,0.0591876994668331,-4.99477282745443
"1753","PHC2",-0.143994047619047,-0.517388535031847,-2.15602076823869,0.0325862142876891,0.0592368090822989,-4.99556739079842
"73","AGTR1",-0.105674603174603,-0.0264968152866242,-2.15592723072396,0.0325936464021781,0.0592416523741724,-4.99576363215284
"5401","PKMYT1",-0.104093253968253,-0.421146496815287,-2.1559101787912,0.0325950014380556,0.0592416523741724,-4.99579940617857
"3642","SLC39A8",0.214379844961241,0.134758620689655,2.14246305499926,0.0338039138466034,0.0610318657254733,-4.99643403893888
"5015","MBD2",-0.126436507936508,0.0480254777070064,-2.15548464997573,0.0326288319627297,0.0592975701832064,-4.99669205604249
"18781","CDYL2",0.160681818181819,0.0990909090909091,2.15053034861089,0.0330541927518666,0.0599130464538563,-4.99710086282217
"11106","C9orf19",0.135123015873016,0.0839490445859873,2.15519843186669,0.0326516040363171,0.0593333824496922,-4.9972923744602
"17069","EMR3",-0.0867321428571426,-0.0498726114649682,-2.15484446520797,0.0326797853189172,0.059373441527215,-4.99803468579783
"7198","CALU",0.0834742063492062,0.0477707006369427,2.15461599862969,0.0326979859956553,0.059400931937845,-4.99851374707808
"18065","MLL5",-0.0914087301587298,-0.0907643312101911,-2.1538619296171,0.0327581207334931,0.0594878373042253,-5.00009458048816
"11192","ULK4",0.235602240896359,0.245694444444444,2.1367318010302,0.0342872670848161,0.0617719863474795,-5.00039869592518
"11859","HAVCR2",0.310053578262534,0.180849056603774,2.09494849954177,0.0385154891176906,0.0684338655694088,-5.00106876766436
"225","NEDD8",0.109285714285715,0.150961538461538,2.14971129557268,0.0331004658611988,0.0599688338994531,-5.00106889766851
"8515","FASTKD2",0.309354838709678,0.18015625,1.99461809559111,0.0502215531560459,0.0857831472435912,-5.00139927723882
"13278","POSTN",0.540396825396826,0.431428571428571,1.90695313864413,0.0601651396624523,0.100021960275611,-5.00223943849412
"1832","FBXO11",-0.111263888888889,-0.052484076433121,-2.1525353653915,0.0328641422709459,0.0596467845699751,-5.00287432874767
"9828","CLSTN1",0.198976116303219,0.0965131578947368,2.14964340207784,0.0331457153175788,0.0600283329069226,-5.00304115665663
"19015","HEATR6",0.104285714285715,-0.185605095541401,2.15241849428093,0.032873497031231,0.0596581675936745,-5.00311914883835
"7719","GFPT2",0.120244047619048,0.0204458598726115,2.15207965050505,0.0329006322465932,0.0596934791084717,-5.0038288835342
"15533","SLC5A6",0.0718789682539682,0.0121656050955414,2.15205996747375,0.0329022090936364,0.0596934791084717,-5.00387010793872
"10380","PPP1CB",0.238208611558831,0.168472222222222,2.13813314898617,0.0341713365443146,0.061595980645114,-5.00414188381151
"15184","POU6F1",0.151899350649351,0.135192307692308,2.14813097194719,0.0332279232250715,0.0601546956991635,-5.00437346672222
"1649","POLR2A",-0.0981706349206344,-0.360254777070064,-2.15174238999399,0.0329276598909039,0.059732656989497,-5.00453519731453
"1401","TMEM140",0.117998015873016,-0.284267515923567,2.1517134875271,0.0329299769915743,0.059732656989497,-5.00459572195935
"15019","TNRC6A",-0.119261904761904,-0.259745222929936,-2.15137929170392,0.032956779589913,0.0597756717447189,-5.00529550561417
"12828","MTG1",0.106150793650794,0.0535031847133758,2.15130218655053,0.0329629661205472,0.059781289353206,-5.00545694408295
"15392","ND2",-0.124339285714285,-0.330700636942675,-2.15070382947227,0.033011009410776,0.059862809774897,-5.00670956525944
"11924","HS6ST2",-0.0969880952380954,0.165477707006369,-2.15059946207191,0.0330193954730276,0.059872406465382,-5.00692801788457
"16835","ROBO2",0.17966037735849,0.0721192052980132,2.14678982804566,0.0333866028431373,0.0604193539341204,-5.00776694012785
"14148","CEACAM6",-0.073720238095238,-0.165923566878981,-2.15019540675453,0.0330518792270951,0.0599130464538563,-5.00777365650241
"1427","ME1",0.194043927648579,0.225298013245033,2.14013021583478,0.0339302047672103,0.0612313151590307,-5.00861545950555
"15695","BDP1",0.117482142857143,0.109808917197452,2.14974833041402,0.0330878538021384,0.0599628262713224,-5.00870915823268
"12746","UBAC2",-0.239763157894736,-0.200222222222222,-2.12021161527613,0.0357915416788821,0.064183312299884,-5.00886490759502
"1352","PRKACG",0.169010101010101,0.146387096774194,2.14826690598391,0.033226709400845,0.0601546956991635,-5.00950754458393
"3698","MAGEF1",-0.157216828478964,0.0739189189189189,-2.14410512957788,0.0336366318516233,0.0607865579903589,-5.00953342561581
"495","PSMB3",0.15115873015873,0.147388535031847,2.1491897786146,0.0331328459251785,0.0600173091818701,-5.00987766316484
"13420","H2AFB3",0.151557539682539,0.0770063694267516,2.14912891627917,0.033137751662824,0.0600195275577787,-5.01000497145338
"16937","COPG2",0.155909090909092,0.157727272727273,2.14413502967164,0.0335718294053626,0.0606817040376904,-5.010460474611
"18865","MEIG1",0.14191850941851,0.123677419354839,2.14456219064274,0.0335271138115281,0.0606226106678079,-5.01070732453612
"10871","FTHL17",-0.10659126984127,-0.102484076433121,-2.14877788288117,0.0331660585500389,0.0600595544639531,-5.01073917629972
"3174","DNAJC3",-0.202431372549019,-0.129795918367347,-2.14263691970856,0.0337674386215712,0.0609773893958589,-5.01127048115002
"15126","SLC23A2",-0.109571428571428,-0.112165605095541,-2.14811304739975,0.0332197272891082,0.0601511128260066,-5.01212940470448
"9383","C3orf28",-0.198967808930425,-0.233618421052632,-2.14520479240433,0.0335049845473857,0.0605882586652144,-5.01231128037965
"3568","BAK1",0.199344671201814,0.0483916083916084,2.13940424427754,0.0340780173469643,0.0614808608690198,-5.01247468547238
"10433","MED11",-0.109769841269841,-0.156751592356688,-2.14786614849095,0.033239677259438,0.0601703456171547,-5.01264558830694
"3756","C3orf27",0.202306220095694,0.0855395683453237,2.1336258863942,0.0346050807769352,0.0622634047526242,-5.01275038523603
"887","HOXA10",0.293707482993198,0.343928571428571,2.12752701596491,0.0351048660785864,0.0630571116204146,-5.01423715365592
"4082","HEPH",0.146373088685015,0.234935064935065,2.1451272713587,0.0334910614620675,0.060574402313531,-5.01488721527329
"3582","C5orf3",-0.0781587301587301,0.026687898089172,-2.14648384795883,0.0333515614330701,0.0603615848570276,-5.01553448565516
"48","DDR2",0.128869047619047,0.11859872611465,2.1459695484693,0.0333932720647149,0.0604245358859988,-5.01660888254754
"8833","TPR",-0.100584415584416,-0.234487179487179,-2.14224433254979,0.0337064346807432,0.0608850781792585,-5.01666267944904
"14641","C1orf175",0.139822410147992,0.0463398692810457,2.13706786060236,0.0341620922888436,0.0615866077772884,-5.0172744683193
"3971","KCNH1",0.131515151515151,0.3,2.14443449047893,0.0335375103238785,0.0606357434623351,-5.01751164015305
"14274","SARM1",-0.0660674603174601,-0.336242038216561,-2.1454430425682,0.0334360193196343,0.0604861559179436,-5.01770852762646
"202","KIAA1822L",-0.13731025854879,0.205359477124183,-2.13989366314151,0.0339290674248005,0.0612313151590307,-5.01814218977175
"18658","PSD3",0.137911663807891,0.155866666666667,2.13784597365763,0.0341289276486845,0.0615440200288598,-5.0188146297375
"14044","RHO",0.156445887445888,0.374407894736842,2.13217532212217,0.0345791072098232,0.062228243617343,-5.01929032865679
"2282","SP110",0.140357142857143,0.0701273885350319,2.14467185228647,0.0334987179115388,0.0605825878790829,-5.01931875394291
"15999","IL3RA",-0.127402597402598,-0.0969230769230769,-2.14052246015147,0.0338475215656931,0.0610991968113551,-5.02025132478663
"14763","C17orf72",0.13037037037037,0.00869281045751634,2.14173915422558,0.0337776239964311,0.0609900906928188,-5.0207546853888
"130","EIF2S2",-0.195837301587301,-0.00726114649681528,-2.14386090509511,0.0335647582685241,0.0606793383085024,-5.02101140254917
"16074","NLRP12",0.183186507936508,-0.195541401273885,2.14376791057126,0.0335723385575688,0.0606817040376904,-5.02120546666146
"12412","HPRT1",-0.133934523809524,-0.0668789808917197,-2.143679240436,0.0335795677281018,0.0606891019992994,-5.02139049909627
"10689","APOM",0.215215686274509,0.15,2.13753353728836,0.0341871515476738,0.0616087947400776,-5.02188591001744
"7455","AKAP7",0.163196078431372,0.0685714285714286,2.13749523983282,0.0341903181599759,0.0616087947400776,-5.02196548171249
"3689","SPOCK3",0.226826167360148,0.135172413793103,2.12674504625559,0.035111815863194,0.0630637413002291,-5.02233305714009
"2766","GPR157",-0.0812281746031742,-0.253057324840764,-2.14290929074373,0.0336423973362089,0.0607912999209057,-5.02299688827854
"13747","TRIB3",-0.10994246031746,-0.235541401273885,-2.1422267791049,0.033698176639325,0.0608807222619343,-5.02442039527964
"16117","XYLT2",0.120176587301588,-0.494713375796178,2.14209714862788,0.0337087799047952,0.0608850781792585,-5.02469071578465
"2111","SLC19A3",-0.207887640449438,-0.110074626865672,-2.12672123669853,0.0352497940022352,0.063293937435024,-5.0247547853506
"14215","COBLL1",0.244749679075738,0.340666666666667,2.09334310093768,0.0383910024552343,0.0682314739631923,-5.02687227682157
"10082","EHBP1",0.631585432639652,0.367086614173228,2.11689130871715,0.0361903888695113,0.0648384607919556,-5.02726720755227
"11895","C1orf105",0.126396825396825,0.163057324840764,2.14080745261714,0.033814428956868,0.0610451548413427,-5.02737929873069
"6883","FGF17",0.247492063492063,0.1988,2.13555137352276,0.0343189153453694,0.0618059870496272,-5.02991036363656
"3502","MLXIPL",0.159872387238723,0.319041095890411,2.13255532146852,0.0346120460477567,0.0622701471801915,-5.03087012292506
"19004","ATP13A5",0.196439393939394,0.0507692307692308,2.12746870142109,0.0350738184858569,0.0630247433856269,-5.03121433808729
"1075","OR7A17",0.148383838383838,0.114193548387097,2.1374938154322,0.034106778170552,0.0615212774401894,-5.0319731108905
"2714","MAGEB4",-0.0900515873015877,0.164203821656051,-2.13785349917113,0.0340574878419081,0.0614552822854125,-5.03353154109185
"5075","SIRT7",-0.0928849206349207,-0.062484076433121,-2.13773639558115,0.0340671544140691,0.0614669934794081,-5.03377526924556
"3484","CDC14B",0.136474474474474,-0.0137820512820513,2.13695088211634,0.0341417957450059,0.0615557523023952,-5.03426518614692
"17726","PIGS",-0.124490079365079,-0.154585987261147,-2.13744817701261,0.0340909561312092,0.0614984704106487,-5.0343750859907
"3360","MYO3A",0.154477673935617,0.195855263157895,2.1344219227748,0.0343918098433601,0.0619199769518852,-5.03475633940171
"9350","H2AFV",0.140458333333333,0.112866242038217,2.13704003519143,0.0341246859172799,0.0615435476475163,-5.03522434654633
"2639","C1orf136",0.100325396825397,-0.0255414012738854,2.13703036647727,0.0341254853112423,0.0615435476475163,-5.03524446332822
"12393","SSX1",-0.097190476190476,-0.05,-2.13685289511983,0.0341401612321359,0.0615557523023952,-5.03561369598793
"3640","PALLD",0.196483739837397,0.31472,2.10239960055259,0.0374939159678276,0.0668080054970282,-5.0364224088208
"3050","STX4",-0.0947757936507936,-0.0373885350318471,-2.13633667466059,0.0341828808311103,0.0616068666259491,-5.03668753829462
"8894","SYF2",-0.0984980158730158,-0.103821656050955,-2.13553422028722,0.0342493791559734,0.0617094726300969,-5.03835631843427
"12084","BACH2",0.350782213567024,0.293050847457627,2.08907988989843,0.038815053463817,0.0689091834475525,-5.03850596891767
"5260","HELZ",-0.133698412698412,-0.123821656050955,-2.13497667778263,0.0342956476394705,0.0617811960195239,-5.03951543262544
"17211","C17orf42",0.142047619047619,0.07,2.13493914432283,0.0342987643448786,0.0617811960195239,-5.0395934533017
"17451","ABHD3",-0.167359126984127,-0.337834394904459,-2.13442016567966,0.0343418843721867,0.0618415972907301,-5.04067211972782
"6054","CMKLR1",0.218282051282051,0.21228813559322,2.09087052184213,0.0386511307839721,0.0686622630864448,-5.0409870428051
"1189","PTPLAD1",0.402074074074073,0.438235294117647,2.02253144073175,0.0456898684566391,0.0791039316904736,-5.04110126699392
"9187","PIP5K1B",0.173814475025484,0.163246753246753,2.13230474531101,0.0345478404946643,0.0621777586878951,-5.04157342622624
"8902","FAAH",0.257242524916943,-0.0411194029850746,2.11288053023545,0.0364390270257815,0.0652295663252449,-5.04191520809253
"81","SKP1A",0.125652777777777,0.265859872611465,2.13341190590588,0.0344257906479519,0.0619753907180684,-5.04276702037419
"16521","C2orf16",0.16146992864424,0.0400649350649351,2.13079876834926,0.0346738243037165,0.0623754926188732,-5.04469776198117
"3221","CCDC59",0.123490079365079,0.0598726114649682,2.13240861321395,0.0345094590144802,0.0621144583191523,-5.04485067314988
"5251","ZNF652",0.615799132465798,0.337033898305085,2.07906571423844,0.0397428632612294,0.0702916175739963,-5.04529433752751
"13864","CECR2",0.0905436507936507,0.0163694267515924,2.13144079492408,0.0345903351475332,0.0622426609112809,-5.04685977531951
"8599","TNFSF18",0.237074524312897,0.0929770992366412,2.10770629061796,0.0369340672810292,0.0659571000327792,-5.04764919439404
"17837","GADD45GIP1",0.110265873015873,0.0182165605095541,2.13030198394974,0.0346857096079066,0.0623910733056889,-5.0492227398436
"2737","FANCF",-0.182449494949495,0.0530921052631579,-2.12393305667759,0.0352738127355938,0.0633311885550636,-5.05007100165922
"10788","C1QTNF5",0.11930753968254,-0.02,2.12954151981491,0.034749524016125,0.0625000501195311,-5.05079999336392
"19157","SLC9A6",0.251997093023256,0.185528455284553,2.09904909974716,0.0378255690881072,0.0673440599341211,-5.05082788607242
"10373","CLEC4A",0.104569444444445,-0.0818471337579618,2.12943615234861,0.0347583739140825,0.0625047915546629,-5.05101849059959
"12770","C12orf32",0.102799603174603,-0.0695541401273885,2.12943321888845,0.0347586203255505,0.0625047915546629,-5.05102457347856
"12358","YARS",-0.149788961038961,-0.0818589743589744,-2.12561908499419,0.0350901182052779,0.0630364720934212,-5.05119845027332
"3271","PAK1",-0.0779345238095236,-0.222929936305732,-2.12854397685135,0.0348333863585852,0.0626334193853357,-5.05286815797956
"17504","C14orf142",-0.116700396825397,-0.194140127388535,-2.12840183935408,0.034845349890799,0.0626491095175,-5.05316277130068
"6362","COMMD9",-0.122,0.00852564102564102,-2.12764551487968,0.0349188844266467,0.0627579950348324,-5.05358258232443
"18013","PAQR6",0.1075,0.066687898089172,2.12790700048881,0.0348870274811768,0.0627123891117744,-5.05418829605337
"18898","GDPD5",0.0886309523809525,-0.11343949044586,2.12777907600667,0.0348978088527378,0.0627259427001049,-5.05445337546716
"5159","UTP6",-0.22426406926407,-0.271985815602837,-2.10856501381985,0.036726519405785,0.0656531064222952,-5.05459019445525
"10461","NKX6-2",-0.145331695331696,-0.142258064516129,-2.12324590741584,0.0353015506276484,0.0633751095830434,-5.05498056586563
"366","PRKY",-0.143769841269841,0.132993630573248,-2.12648704002972,0.0350068616711394,0.0629102693349015,-5.05712983124442
"7049","GCK",-0.136816816816817,-0.148461538461538,-2.12566171099106,0.0350865088619221,0.0630358400322213,-5.05769055212639
"6422","PACSIN3",-0.169751633986928,0.151768707482993,-2.12005217655811,0.0356591654714295,0.0639577820963604,-5.05806801808339
"16597","ANKRD20A1",0.336723044397464,0.0380733944954128,2.07933326323091,0.0398917236851377,0.0705165565936878,-5.05840014714271
"14942","CSRP2BP",0.149674603174603,0.0538853503184713,2.12470535028348,0.0351577248063087,0.0631403371440259,-5.06081808759462
"2555","GSTO1",0.144061507936508,0.0625477707006369,2.12444341465166,0.0351799511587023,0.0631743907639242,-5.06136007147615
"17745","USP6NL",0.228955512572534,0.0823188405797101,2.10839628363393,0.0367789440126222,0.0657260519225691,-5.06320831328802
"15344","BRUNOL5",0.213371985157701,0.250211267605634,2.11065432450324,0.0365311862425317,0.0653643074414453,-5.06443945431847
"4316","ZNF74",0.0904722222222222,-0.0296815286624204,2.12247913804805,0.0353470145202896,0.0634449566813954,-5.06542244132174
"15633","RUNX1",-0.171909090909091,0.0726623376623377,-2.11694749543003,0.0358512600674625,0.0642844452896096,-5.06683551930491
"12968","FBF1",0.0886785714285713,0.0472611464968153,2.1214692988049,0.0354331678625084,0.0635936960960304,-5.06750953370577
"5249","TTC19",-0.18943733451015,-0.0665986394557823,-2.11230450236935,0.0363288265921364,0.0650680472237535,-5.06782014538385
"9331","ZBTB44",0.149722731906218,-0.0598051948051948,2.11880167463669,0.0356916749579313,0.0640101577489276,-5.0695128428581
"12421","C1orf56",-0.172579365079365,0.0191082802547771,-2.12012590417715,0.0355480584232948,0.0637939792774903,-5.07028454966263
"1459","TBCA",0.187400793650793,0.121464968152866,2.11940425887212,0.0356099077376403,0.0638990471653448,-5.07177454829225
"1958","FOLH1",0.255116707616707,0.14744,2.07142224183896,0.0403449535315747,0.0711811812353667,-5.07181662337943
"13377","POLR2D",-0.10575,-0.10343949044586,-2.1188841037787,0.03565454558526,0.0639554237690365,-5.07284822797105
"18546","SCN5A",0.181403993203059,0.246953642384106,2.11176502380691,0.0363319854401662,0.0650680472237535,-5.07394809303604
"6064","KRT5",-0.162878787878788,-0.0411842105263158,-2.11201185723344,0.0362998622214256,0.0650225524249566,-5.07464520446006
"7489","EHMT2",-0.365571428571428,-0.139636363636364,-2.06555843794923,0.0411792463439517,0.0723759851046149,-5.07481834357813
"4169","PLS3",0.277473118279571,0.295038759689922,2.06872252078536,0.0405397103896106,0.0714466243851872,-5.07491089017326
"1704","LYPLA1",-0.272522727272727,-0.144102564102564,-2.07299927322962,0.0403322380796138,0.0711673920685594,-5.07502035950059
"6839","CREB3",-0.265916376306619,-0.197207207207207,-2.0688694509961,0.0408409670814882,0.0718989768917284,-5.07560907065861
"7633","POLK",0.207047619047619,-0.0194405594405594,2.10842167666653,0.0367149194859999,0.0656384337558743,-5.07641837256128
"15382","MYL4",0.182906906906907,-0.00807692307692308,2.11653546561509,0.0358666060871918,0.0643060033719307,-5.07654214594023
"12975","ZC3HAV1L",0.254130030959752,-0.0322764227642276,2.07082029983138,0.0404347513811101,0.0712876160692293,-5.07725531745504
"2502","NPTN",0.146930930930931,0.164102564102564,2.11572003418993,0.0359370290709244,0.064424132546557,-5.07822281049509
"5756","TIMM9",-0.20893093093093,-0.196217948717949,-2.11521526890738,0.0359806816588453,0.0644866324701598,-5.07926286256945
"2748","CENPM",-0.0806607142857139,-0.0955414012738854,-2.1155807811857,0.0359391509916843,0.064424132546557,-5.07966097898121
"11219","C8orf44",0.27351851851852,0.327692307692308,2.05729763729699,0.0418439041084784,0.0733709123235924,-5.0798663011377
"1830","GANAB",0.137813492063492,-0.311464968152866,2.11522071527319,0.0359702911766881,0.0644739815264997,-5.08040296950601
"9307","PRPF39",0.167687687687688,-0.0644897959183673,2.07600148754392,0.0396127054946608,0.070125831490914,-5.08055974925396
"597","MAP7D3",0.650751173708921,0.613363636363636,2.05924328079613,0.0417912295433281,0.0732851910188438,-5.08200487746312
"11944","ATOH8",-0.18,-0.0422,-2.10684241372084,0.0367741623663911,0.0657260519225691,-5.08282894778331
"16128","CASP10",-0.108093253968253,-0.31,-2.11342093989234,0.0361262925687478,0.0647296192127629,-5.08410999085262
"17502","TRA@",-0.173215946843854,-0.141959459459459,-2.10160306394742,0.037260297370367,0.0664722056249627,-5.08450722805576
"2454","KIN",0.220737209302326,0.345524475524476,2.09788595689299,0.0376507586291162,0.067069854573509,-5.08566145595726
"17466","CEP250",-0.129407467532468,-0.191089743589744,-2.10851021291733,0.0365648851087023,0.0654185550793729,-5.08647357885969
"11016","SLC4A9",-0.160620358235037,-0.174039735099338,-2.09858528090274,0.0374968605086674,0.0668080054970282,-5.08731782760259
"9365","SH3TC1",0.0743472222222222,-0.0231847133757962,2.11150539665767,0.0362929677760275,0.0650162210177661,-5.08805218458714
"4074","MCTS1",0.17034928229665,0.158716216216216,2.08057727278914,0.0391737766281251,0.0694568216539169,-5.08977945572895
"6793","TEK",-0.082055555555555,-0.328980891719745,-2.11028857835268,0.0363991888206923,0.0651763396751381,-5.09055464547724
"15538","C6orf48",-0.195761904761904,-0.32031847133758,-2.11018866420776,0.0364079226042647,0.0651859465502522,-5.09076006442015
"8564","NCF2",-0.0829702380952379,-0.164522292993631,-2.11006500961679,0.036418734104796,0.065199271316672,-5.09101427991201
"8250","POLE4",-0.123996031746032,-0.0335668789808917,-2.10964555762097,0.0364554286564735,0.0652528905680713,-5.09187650608131
"8604","TSHB",0.230535714285714,0.211454545454545,2.05675515955281,0.0420344797876648,0.0736583553718285,-5.09235079123205
"5991","GNB3",0.06375,-0.0245222929936306,2.10920217091805,0.0364942516399632,0.0653163395750027,-5.09278775630451
"14532","SIGLEC15",-0.115099206349206,0.0856687898089172,-2.1090838736598,0.0365046157674183,0.0653281751858745,-5.09303085073117
"9923","PSMB3",0.135988095238095,0.158343949044586,2.10904962862484,0.0365076164777038,0.0653281751858745,-5.09310122000845
"12114","C10orf38",-0.187272727272727,-0.233194444444444,-2.10087592572267,0.0373711910784166,0.0666285988304827,-5.09328944008787
"15528","MCM7",0.119837837837838,0.0266025641025641,2.10828480672377,0.0365846654105069,0.0654478931643449,-5.09351913941051
